competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1396,Eliteserien (NO),1004380,Gabriel Wesseh,G. Wesseh,2008-05-06,47.89,12.22,16.83,4,3,1,56.0,18.67,11.33,60.72,3.67,0.33,9.31,2.74,41.0,13.67,10.0,73.17,2.0,1.0,50.0,8.67,21.0,7.0,5.0,4.33,3.33,0.33,0.33,0.33,100.0,71.43,76.92,1.33,2.0,0.0,1.0,1.0,0.67,66.67,2.67,0.33,12.5,3.67,1.67,45.45,0.67,18.18
1396,Eliteserien (NO),1005780,Marcus Reed,M. Reed,2008-02-14,68.08,17.28,22.07,6,6,0,84.0,14.0,7.83,55.95,3.83,0.33,8.46,2.08,47.0,7.83,4.83,61.7,3.0,1.67,55.55,3.17,26.0,4.33,3.0,3.0,1.83,1.0,0.83,0.33,40.0,69.23,61.11,1.0,1.33,0.5,1.5,0.0,0.0,,4.17,1.0,24.0,6.17,1.67,27.03,2.83,45.95
1396,Eliteserien (NO),1006294,Abubacarr Sedi Kinteh,A. Sedi Kinteh,2006-11-30,74.34,23.92,20.66,9,9,0,489.0,54.33,44.56,82.01,2.67,0.22,5.1,2.07,336.0,37.33,33.56,89.88,0.67,0.11,16.67,36.22,102.0,11.33,9.0,5.11,4.22,1.11,0.56,0.33,60.0,79.41,82.61,0.0,0.89,0.0,0.33,0.44,0.22,50.0,0.78,0.0,0.0,0.78,0.22,28.57,0.0,0.0
1396,Eliteserien (NO),1008204,Cheikh Mbacke Diop ,C. Mbacke Diop,2005-12-29,51.45,13.07,14.85,3,3,0,81.0,27.0,20.33,75.31,0.67,0.0,4.58,1.65,52.0,17.33,14.67,84.61,0.33,0.0,0.0,16.67,15.0,5.0,4.33,2.0,2.0,0.67,0.0,0.0,,86.67,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),1008268,Igor Fabian Gosik,I. Gosik,2008-07-02,41.16,7.63,16.38,2,2,0,11.0,5.5,1.5,27.27,0.5,0.0,3.87,0.81,4.0,2.0,0.5,25.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,2.0,0.0,0.0,0.5,25.0
1396,Eliteserien (NO),1009829,Mathias Svenningsen-Grønn,M. Svenningsen-Grønn,2008-09-02,17.34,3.78,6.16,2,2,0,6.0,3.0,1.5,50.0,0.0,0.0,5.3,1.76,4.0,2.0,1.5,75.0,0.0,0.0,,1.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
1396,Eliteserien (NO),1009830,Bendik Slotfeldt Berntsen,B. Berntsen,2007-04-17,52.2,15.81,15.11,14,14,0,260.0,18.57,10.43,56.16,2.79,0.29,8.68,2.19,173.0,12.36,7.43,60.11,1.57,0.57,36.37,8.64,99.0,7.07,3.71,3.36,1.43,2.0,1.93,0.5,25.93,52.53,42.55,0.21,1.29,0.29,1.43,0.79,0.43,54.55,3.0,0.57,19.05,4.5,1.07,23.81,0.57,12.7
1396,Eliteserien (NO),1010194,Ola  Visted,O. Visted,2005-03-30,27.46,8.27,7.4,12,12,0,120.0,10.0,7.75,77.5,0.75,0.0,6.21,1.72,79.0,6.58,5.42,82.28,1.0,0.58,58.33,4.0,36.0,3.0,2.5,1.58,1.25,0.5,0.42,0.17,40.0,83.33,78.95,0.58,1.5,0.0,0.17,0.08,0.08,100.0,1.67,0.33,20.0,2.58,0.67,25.81,0.42,16.13
1396,Eliteserien (NO),1010320,Mads Mikkelsen,M. Mikkelsen,2008-08-28,4.36,0.6,2.12,2,2,0,2.0,1.0,0.5,50.0,0.0,0.0,21.55,4.7,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
1396,Eliteserien (NO),1017002,Filip Voster Botnen,F. Botnen,2006-06-11,9.35,1.64,3.08,1,1,0,3.0,3.0,3.0,100.0,0.0,0.0,3.24,0.8,1.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
