competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1208,1. SNL (SI),David Pejičić,D. Pejičić,644242,2007-06-14,70.0,22,0,8452.73,120.76,1341.05,460.55,40.45,117.27,5.86,577.82,46.32,28.18,30.02,29.77,31.23,82.36,3.32,69.91,11.86,1.82,0.69,0.75,0.32,1.53,,29.95,1.86,2.67
1208,1. SNL (SI),Leo Rimac,L. Rimac,669479,2006-03-14,74.66,28,3,8883.57,118.99,1464.14,584.25,54.96,212.14,10.89,796.39,65.86,29.89,31.7,31.41,33.4,89.96,5.64,79.93,13.21,3.61,0.61,0.68,1.11,1.37,1.51,36.39,2.0,2.57
1208,1. SNL (SI),Nemanja  Jakšić,N. Jakšić,687632,1995-07-11,95.9,1,0,10371.0,108.14,1562.0,564.0,55.0,137.0,8.0,701.0,63.0,28.6,28.6,30.5,,115.0,7.0,94.0,18.0,5.0,,,3.0,,,35.0,,
1208,1. SNL (SI),Almin Kurtovič,A. Kurtovič,687633,2000-03-16,96.83,4,1,11071.25,114.34,1630.25,567.75,53.25,165.5,8.25,733.25,61.5,28.88,28.88,30.8,31.3,99.5,5.75,87.0,16.0,3.5,,,1.25,,,45.75,2.2,2.74
1208,1. SNL (SI),Beno Selan,B. Selan,687634,2005-01-02,88.87,18,0,10921.06,122.89,1877.22,646.78,57.56,173.83,9.61,820.61,67.17,28.13,29.22,30.21,31.63,123.22,5.11,104.28,14.78,2.94,0.72,0.74,0.94,1.32,1.53,39.5,2.0,2.67
1208,1. SNL (SI),Mark Španring,M. Španring,687637,2001-06-13,66.84,20,0,7611.55,113.88,1122.25,496.45,43.7,178.05,9.3,674.5,53.0,28.85,30.3,30.19,31.67,82.9,5.4,68.75,12.5,3.4,0.72,0.81,0.9,1.37,1.7,28.95,1.96,2.59
1208,1. SNL (SI),Gašper Vodeb,G. Vodeb,687639,2003-06-30,34.25,9,0,3706.22,108.2,436.22,154.67,14.78,55.44,2.78,210.11,17.56,28.84,30.06,29.49,31.37,40.89,2.67,32.33,4.56,2.0,0.76,0.81,0.22,,,11.56,2.16,3.01
1208,1. SNL (SI),Kristjan Trdin,K. Trdin,687640,2004-03-01,69.01,9,2,7566.22,109.64,1026.44,384.11,36.89,140.33,6.89,524.44,43.78,28.6,29.9,29.81,31.2,85.0,4.11,68.0,12.89,2.89,0.88,0.95,1.22,1.63,,29.11,2.12,2.85
1208,1. SNL (SI),Mark Zabukovnik,M. Zabukovnik,687650,2000-12-27,75.8,5,0,8723.0,115.08,1394.2,418.0,34.4,82.0,3.6,500.0,38.0,26.48,26.48,28.04,29.2,85.4,3.8,75.8,9.2,2.6,0.78,0.9,0.0,,,28.4,2.29,2.98
1208,1. SNL (SI),Nejc Ajhmajer,N. Ajhmajer,687651,2003-04-22,55.92,23,1,6150.3,109.98,841.17,395.22,42.04,167.61,9.13,562.83,51.17,29.31,31.5,30.46,32.83,66.78,5.43,55.87,12.87,4.43,0.6,0.72,1.43,1.22,1.33,26.57,2.08,2.75
1208,1. SNL (SI),Nino Milić,N. Milić,687654,2004-05-01,94.74,15,0,9714.33,102.54,1099.2,448.2,42.53,144.67,7.6,592.87,50.13,29.33,30.92,30.96,32.8,111.2,6.13,88.13,15.73,4.27,0.62,0.68,1.27,1.39,1.61,27.33,1.96,2.61
