competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1189,Superliga (DK),27378,Mads Larsen,M. Larsen,2001-09-20,71.23,20.97,24.81,32,31,1,1514.0,48.84,1.71,3.5,6.19,12.68,0.48,0.99,1.55,3.17,4.65,4.87,9.97,0.23,0.46,1.0,2.05,13.19,11.13,13.16,13.77,1.45,3.91,5.9,12.09
1189,Superliga (DK),27380,Patrick Hessellund Egelund,P. Egelund,2000-08-02,35.92,9.24,12.81,15,15,0,370.0,24.67,0.27,1.08,2.27,9.19,0.33,1.35,0.53,2.16,4.2,1.53,6.22,0.13,0.54,0.07,0.27,9.13,3.6,8.2,3.47,0.4,2.79,2.47,10.0
1189,Superliga (DK),27408,James Gomez,J. Gomez,2001-11-14,59.35,15.74,16.23,12,12,0,151.0,12.58,0.5,3.97,3.42,27.15,0.25,1.99,0.5,3.97,1.67,0.92,7.28,0.42,3.31,0.42,3.31,2.92,0.83,3.33,5.83,1.58,13.1,0.08,0.66
1189,Superliga (DK),27420,Gustav Ølsted Marcussen,G. Marcussen,1998-06-12,75.32,19.82,25.03,29,28,1,1359.0,48.54,0.89,1.84,4.93,10.15,0.14,0.29,1.5,3.09,4.79,3.68,7.58,0.25,0.51,0.64,1.32,15.93,8.36,16.46,8.89,0.68,1.75,5.39,11.11
1189,Superliga (DK),27424,Adam Sørensen,A. Sørensen,2000-11-11,59.42,16.51,17.85,28,28,0,731.0,26.11,0.75,2.87,5.14,19.7,0.39,1.51,1.21,4.65,5.93,1.79,6.84,0.36,1.37,0.5,1.92,8.54,3.21,9.71,5.82,0.79,4.13,2.0,7.66
1189,Superliga (DK),27435,Nikolas Langberg Dyhr,N. Dyhr,2001-06-18,88.93,25.31,27.66,31,29,2,720.0,24.83,0.72,2.92,4.03,16.25,0.24,0.97,0.9,3.61,2.28,1.55,6.25,0.34,1.39,0.66,2.64,6.38,2.66,8.66,7.79,1.0,4.74,1.14,4.58
1189,Superliga (DK),27436,Oliver Villadsen,O. Villadsen,2001-11-16,64.28,17.87,18.44,30,29,1,640.0,22.07,0.72,3.28,4.28,19.37,0.38,1.72,1.14,5.16,2.93,1.03,4.69,0.41,1.87,1.69,7.66,4.48,2.21,5.55,8.86,1.52,8.11,1.69,7.66
1189,Superliga (DK),27449,Moses Opondo,M. Opondo,1997-10-28,60.78,14.71,22.77,17,16,1,763.0,47.69,1.31,2.75,4.75,9.96,0.06,0.13,1.38,2.88,4.38,5.19,10.88,0.31,0.66,0.88,1.84,12.69,8.25,13.69,11.44,1.5,4.03,5.62,11.8
1189,Superliga (DK),27450,Mads Frøkjær-Jensen,M. Frøkjær-Jensen,1999-07-29,71.9,18.22,20.4,12,11,1,483.0,43.91,1.18,2.69,6.09,13.87,0.18,0.41,1.91,4.35,9.73,4.0,9.11,0.36,0.83,0.36,0.83,20.82,7.18,14.0,5.64,0.64,1.83,5.64,12.84
1189,Superliga (DK),27456,André Römer,A. Rømer,1993-07-18,44.5,12.94,13.18,23,21,2,471.0,22.43,0.71,3.18,3.62,16.14,0.29,1.27,0.43,1.91,1.86,1.43,6.37,0.14,0.64,0.43,1.91,6.52,2.43,7.62,7.71,1.24,6.16,2.0,8.92
