competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1230,Eredivisie (NL),132223,Başar Önal,B. Önal,2004-07-06,76.79,23.59,17.37,29,26,3,2344.0,90.15,29.81,22.58,2.65,0.5,28.69,19.23,16.73,57.23,20.08,70.08,9.19,1.08,0.42,0.04
1230,Eredivisie (NL),139821,Anton Gaaei,A. Gaaei,2002-11-19,77.2,25.7,20.6,28,28,0,3032.0,108.29,33.0,29.79,1.86,0.21,20.54,9.93,27.21,74.46,11.68,96.61,3.36,0.61,0.11,0.0
1230,Eredivisie (NL),140944,Milan Smit,M. Smit,2003-02-13,78.04,23.61,21.43,19,19,0,1869.0,98.37,26.42,13.32,1.47,0.26,33.89,38.89,4.53,9.79,74.95,23.42,21.42,1.79,0.53,0.21
1230,Eredivisie (NL),145084,Brahim Ghalidi,B. Ghalidi,2005-01-31,33.46,10.71,7.71,10,9,1,414.0,46.0,18.11,15.67,1.78,0.11,10.67,6.78,13.0,33.11,10.56,35.44,2.22,0.11,0.11,0.11
1230,Eredivisie (NL),151010,Timo Jansink,T. Jansink,2003-03-16,96.63,23.88,27.24,15,15,0,689.0,45.93,17.67,17.6,0.0,0.0,0.0,0.0,17.93,0.0,0.0,45.93,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),151545,Sem Scheperman,S. Scheperman,2002-06-24,76.08,18.31,22.05,16,16,0,1021.0,63.81,16.38,14.94,0.56,0.0,9.12,6.5,12.5,11.44,40.5,23.31,3.56,0.25,0.06,0.0
1230,Eredivisie (NL),152161,Nikolai Søyset Hopland,N. Hopland,2004-07-24,37.4,10.28,9.59,17,17,0,591.0,34.76,12.18,12.0,0.12,0.06,0.35,0.82,12.12,7.12,5.24,29.53,0.47,0.06,0.0,0.0
1230,Eredivisie (NL),153322,Miliano Jonathans,M. Jonathans,2004-04-05,37.18,10.4,10.22,15,15,0,641.0,42.73,12.73,9.8,1.0,0.27,14.4,7.33,6.93,21.4,15.33,27.4,3.07,0.53,0.47,0.13
1230,Eredivisie (NL),153388,Justin Hubner,J. Hubner,2003-09-14,66.71,16.43,19.33,25,25,0,1304.0,52.16,19.0,18.4,0.44,0.04,1.44,1.92,18.28,19.92,3.32,48.84,1.52,0.08,0.0,0.0
1230,Eredivisie (NL),154026,Ruben van Bommel,R. van Bommel,2004-08-03,63.73,23.44,13.38,6,5,1,411.0,82.2,30.0,24.8,3.6,0.8,24.6,14.6,20.6,56.6,22.6,59.6,5.4,0.4,0.2,0.0
1230,Eredivisie (NL),157427,Tristan van Gilst,T. van Gilst,2003-02-18,49.46,11.87,14.24,28,28,0,1468.0,52.43,13.14,7.89,0.79,0.07,17.04,15.46,4.71,14.18,33.43,19.0,6.18,0.43,0.14,0.04
1230,Eredivisie (NL),159478,Billy van Duijl,B. van Duijl,2005-10-04,90.45,25.41,25.44,7,7,0,598.0,85.43,29.71,28.57,0.71,0.14,1.71,3.14,27.86,21.0,6.86,78.57,2.14,0.43,0.29,0.14
1230,Eredivisie (NL),159947,Jordan Bos,J. Bos,2002-10-29,79.19,23.11,21.09,28,27,1,2599.0,96.26,30.41,27.7,2.11,0.56,17.81,13.15,25.15,55.85,21.04,75.22,4.59,0.41,0.11,0.0
1230,Eredivisie (NL),160749,Damian van der Haar,D. van der Haar,2004-01-16,12.77,1.88,3.85,3,2,1,7.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),161117,Adrian Blake,A. Blake,2005-07-15,46.43,12.52,13.34,25,25,0,1329.0,53.16,16.48,12.6,2.16,0.08,16.68,11.44,9.4,27.88,20.08,33.08,3.0,0.4,0.28,0.0
1230,Eredivisie (NL),161790,Noé Lebreton,N. Lebreton,2004-04-22,71.8,20.99,16.54,22,19,3,1854.0,97.58,23.37,16.53,2.0,0.26,32.42,29.37,9.16,26.42,75.26,22.32,15.89,1.37,0.68,0.05
1230,Eredivisie (NL),166772,Bernt Klaverboer,B. Klaverboer,2005-09-26,98.27,28.41,28.11,29,28,1,1487.0,53.11,19.82,19.82,0.04,0.0,0.0,0.0,20.64,0.0,0.04,53.07,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),167045,Nolan Martens,N. Martens,2004-07-07,56.15,15.0,17.91,9,9,0,478.0,53.11,16.67,14.67,0.56,0.11,8.89,3.44,13.89,38.44,7.0,46.11,1.67,0.22,0.11,0.0
1230,Eredivisie (NL),167699,Joel Ideho,J. Ideho,2003-07-17,50.5,14.0,15.02,24,22,2,1154.0,52.45,17.95,13.64,1.05,0.05,15.55,8.05,11.77,33.27,15.5,36.95,2.5,0.18,0.05,0.0
1230,Eredivisie (NL),171394,Weslley  Pinto Batista,Weslley Patati,2003-10-01,57.08,17.94,14.56,27,27,0,2425.0,89.81,23.41,19.67,2.22,0.22,26.81,17.89,14.78,34.48,52.19,37.63,8.63,1.19,0.33,0.04
