competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1171,Ekstraklasa (PL),23836,Tomás Franco Tavares,T. Tavares,2001-03-07,57.68,14.17,16.57,13,12,1,286.0,23.83,0.92,3.85,4.42,18.53,0.33,1.4,0.67,2.8,2.33,1.5,6.3,0.17,0.7,0.42,1.75,5.17,3.5,5.67,10.58,1.83,8.36,1.75,7.34
1171,Ekstraklasa (PL),23975,Alejandro Pozo Pozo,Alex Pozo,1999-02-22,77.31,22.67,17.83,33,33,0,1183.0,35.85,1.18,3.3,5.88,16.4,0.45,1.27,1.0,2.79,6.06,2.36,6.59,0.33,0.93,0.48,1.35,10.79,6.39,9.67,8.12,0.79,2.32,3.39,9.47
1171,Ekstraklasa (PL),24013,Romário Manuel Silva Baró,Romário Baró,2000-01-25,55.4,13.53,13.7,25,25,0,695.0,27.8,0.6,2.16,4.0,14.39,0.2,0.72,0.8,2.88,2.52,1.28,4.6,0.12,0.43,0.32,1.15,7.76,5.24,8.72,9.08,1.2,4.7,2.88,10.36
1171,Ekstraklasa (PL),24074,Luis Perea Hernández,Luis Perea,1997-08-25,30.45,6.25,7.7,19,19,0,262.0,13.79,0.63,4.58,2.42,17.56,0.05,0.38,0.21,1.53,1.53,0.68,4.96,0.11,0.76,0.16,1.15,2.95,1.95,3.79,6.21,0.89,7.49,1.32,9.54
1171,Ekstraklasa (PL),24244,Rifet Kapič,R. Kapič,1995-07-03,93.93,23.14,22.51,32,31,1,1293.0,41.71,1.65,3.94,6.84,16.4,0.39,0.93,1.35,3.25,4.81,2.06,4.95,0.06,0.15,0.32,0.77,11.87,8.1,11.06,10.35,1.32,3.97,3.65,8.74
1171,Ekstraklasa (PL),24403,Viktor Popov,V. Popov,2000-03-05,63.58,16.0,18.77,8,8,0,193.0,24.12,0.88,3.63,4.75,19.69,0.25,1.04,1.25,5.18,4.0,1.12,4.66,0.12,0.52,1.25,5.18,6.62,3.0,7.25,8.75,1.5,7.0,0.62,2.59
1171,Ekstraklasa (PL),24408,Andi Zeqiri,A. Zeqiri,1999-06-22,37.57,8.93,9.86,24,24,0,590.0,24.58,0.33,1.36,2.75,11.19,0.04,0.17,0.75,3.05,5.5,1.67,6.78,0.04,0.17,0.04,0.17,11.83,4.67,7.71,2.88,0.25,1.38,2.42,9.83
1171,Ekstraklasa (PL),24413,Filip Stojiljković,F. Stojiljković,2000-01-04,88.95,22.97,24.42,18,18,0,758.0,42.11,0.28,0.66,4.72,11.21,0.06,0.13,1.67,3.96,12.67,2.44,5.8,0.06,0.13,0.22,0.53,21.94,6.56,14.44,3.06,0.28,1.05,3.06,7.26
1171,Ekstraklasa (PL),24415,Dominik Holec,D. Holec,1994-07-28,97.63,27.89,21.83,6,6,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1171,Ekstraklasa (PL),24417,Attila Szalai,A. Szalai,1998-01-20,100.09,25.96,24.95,14,13,1,185.0,14.23,1.15,8.11,2.69,18.92,0.15,1.08,0.69,4.86,2.15,0.23,1.62,0.77,5.4,0.46,3.24,1.62,0.62,2.69,8.92,2.15,16.21,0.08,0.54
1171,Ekstraklasa (PL),24939,Antonio Cortes Heredia,Antoñín Cortés,2000-04-16,61.39,15.12,16.88,29,29,0,812.0,28.0,0.62,2.22,2.93,10.47,0.03,0.12,1.21,4.31,7.17,1.69,6.03,0.03,0.12,0.1,0.37,13.28,4.66,9.69,2.48,0.14,1.05,2.38,8.5
1171,Ekstraklasa (PL),25078,Miłosz Mleczko,M. Mleczko,1999-03-01,96.06,23.92,27.93,12,12,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1171,Ekstraklasa (PL),25081,Mateusz Skrzypczak,M. Skrzypczak,2000-08-22,89.2,26.92,20.9,21,21,0,231.0,11.0,0.43,3.9,2.43,22.08,0.24,2.16,0.57,5.19,1.86,0.1,0.87,0.57,5.19,0.38,3.46,1.57,1.05,1.86,7.29,1.33,12.38,0.19,1.73
